Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
,,5,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
,,1,3,500,500,500,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,35,38,2,10,1238,SCHOOL OF COMPUTING,New Students [P]
,,4,1,1,1,1,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
CS2010,LECTURE 1,20,3,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
,,12,15,10,50,652,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,60,3,5,1,7,SCHOOL OF COMPUTING,New Students [P]
CS2020,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,20,11,1,1,1359,SCHOOL OF COMPUTING,New Students [P]
CS2100,LECTURE 1,5,9,200,521,2011,SCHOOL OF COMPUTING,Returning Students [P]
,,25,51,110,618,1290,SCHOOL OF COMPUTING,New Students [P]
CS2101,SECTIONAL TEACHING 1,6,1,1197,1,1197,SCHOOL OF COMPUTING,Returning Students [P]
,,3,2,1,1,1,SCHOOL OF COMPUTING,New Students [P]
CS2101,SECTIONAL TEACHING 2,1,1,12,1,12,SCHOOL OF COMPUTING,New Students [P]
CS2101,SECTIONAL TEACHING 3,5,2,1,1,169,SCHOOL OF COMPUTING,Returning Students [P]
,,4,2,10,1,325,SCHOOL OF COMPUTING,New Students [P]
CS2101,SECTIONAL TEACHING 4,1,2,200,1500,1500,SCHOOL OF COMPUTING,Returning Students [P]
,,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS2102,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,12,1,1,1,1,SCIENCE,Returning Students [P]
,,40,8,1,1,500,ENGINEERING,Returning Students [P]
,,15,23,50,201,2000,SCHOOL OF COMPUTING,Returning Students [P]
,,20,42,6,1600,3005,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,15,1,50,1,50,SCHOOL OF COMPUTING,New Students [P]
CS2103,LECTURE 2,40,2,10,1,1000,ENGINEERING,Returning Students [P]
,,8,5,500,1,1021,SCHOOL OF COMPUTING,Returning Students [P]
,,10,8,100,1,500,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,10,2,50,1,100,SCHOOL OF COMPUTING,New Students [P]
CS2105,LECTURE 1,3,10,200,1300,1401,SCHOOL OF COMPUTING,Returning Students [P]
,,7,2,2,1,17,SCHOOL OF COMPUTING,New Students [P]
CS2106,LECTURE 1,50,8,1,1,400,ENGINEERING,Returning Students [P]
,,13,19,12,626,1221,SCHOOL OF COMPUTING,Returning Students [P]
,,17,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
