Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
CS2101,SECTIONAL TEACHING 2,2,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS2101,SECTIONAL TEACHING 3,4,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS2101,SECTIONAL TEACHING 4,5,1,35,1,35,SCHOOL OF COMPUTING,Returning Students and 
CS2101,SECTIONAL TEACHING 5,2,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS2101,SECTIONAL TEACHING 6,2,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS2102,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,4,0,0,0,0,SCIENCE,Returning Students and 
,,35,1,1568,1,1568,ENGINEERING,Returning Students and 
,,3,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS2103,LECTURE 2,32,0,0,0,0,ENGINEERING,Returning Students and 
,,4,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,4,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and 
CS2106,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students and 
,,18,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and 
,,1,2,3,1147,1147,SCHOOL OF COMPUTING,NUS Students [G]
CS2107,LECTURE 1,1,1,2100,1,2100,SCHOOL OF COMPUTING,Returning Students and 
,,5,9,1,974,1598,SCHOOL OF COMPUTING,NUS Students [G]
CS2281,LECTURE 1,25,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,3,4,500,1003,1703,SCHOOL OF COMPUTING,NUS Students [G]
CS3103,LECTURE 1,5,0,0,0,0,SCIENCE,Returning Students and 
,,38,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3201,LECTURE 1,21,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS3211,LECTURE 1,1,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3223,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,1,4,1500,2540,2540,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and 
,,2,1,1,1,1,SCHOOL OF COMPUTING,NUS Students [G]
CS3225,LECTURE 1,3,0,0,0,0,SCIENCE,Returning Students and 
,,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,4,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3230,LECTURE 1,19,0,0,0,0,SCIENCE,Returning Students and 
,,19,0,0,0,0,ENGINEERING,Returning Students and 
CS3234,LECTURE 1,27,1,100,1,100,SCHOOL OF COMPUTING,Returning Students and 
,,1,2,10,500,500,SCHOOL OF COMPUTING,NUS Students [G]
CS3240,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,1,0,0,0,0,SCIENCE,Returning Students and 
,,1,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3240,LECTURE 2,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,2,0,0,0,0,SCIENCE,Returning Students and 
,,3,1,10,1,10,ENGINEERING,Returning Students and 
CS3241,LECTURE 1,4,0,0,0,0,SCIENCE,Returning Students and 
,,13,0,0,0,0,ENGINEERING,Returning Students and 
,,14,4,1,1,1,SCHOOL OF COMPUTING,Returning Students and 
,,3,1,1,1,1,SCHOOL OF COMPUTING,NUS Students [G]
CS3242,LECTURE 1,26,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,3,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3243,LECTURE 1,3,0,0,0,0,SCIENCE,Returning Students and 
,,29,0,0,0,0,ENGINEERING,Returning Students and 
,,9,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,1,3,1,755,755,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and 
,,3,3,1,1,100,SCHOOL OF COMPUTING,NUS Students [G]
CS3245,LECTURE 1,9,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and 
,,3,1,798,1,798,SCHOOL OF COMPUTING,NUS Students [G]
CS3247,LECTURE 1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,3,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS4215,LECTURE 1,29,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS4217,LECTURE 1,16,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS4220,LECTURE 1,11,0,0,0,0,SCIENCE,Returning Students and 
,,21,1,3538,1,3538,SCHOOL OF COMPUTING,Returning Students and 
CS4222,LECTURE 1,6,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS4231,LECTURE 1,15,0,0,0,0,SCIENCE,Returning Students and 
CS4236,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,6,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and 
CS4244,LECTURE 1,8,0,0,0,0,SCIENCE,Returning Students and 
,,20,0,0,0,0,ENGINEERING,Returning Students and 
,,3,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and 
CS4247,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students and 
CS4340,LECTURE 1,6,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS5218,LECTURE 1,7,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
