Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
CS2102S,LECTURE 1,15,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P, G]
CS2103,LECTURE 1,34,10,1,1,3100,SCHOOL OF COMPUTING,NUS Students [P, G]
CS2105,LECTURE 1,37,2,1,1,10,SCHOOL OF COMPUTING,NUS Students [P, G]
CS2106,LECTURE 1,17,5,1,1,2682,SCHOOL OF COMPUTING,NUS Students [P, G]
CS2220,LECTURE 1,36,1,1,1,1,SCHOOL OF COMPUTING,NUS Students [P]
CS2250,LECTURE 1,125,5,1,1,250,SCHOOL OF COMPUTING,NUS Students [P, G]
CS2261,LECTURE 1,109,2,1,1,10,SCHOOL OF COMPUTING,NUS Students [P, G]
CS2281,LECTURE 1,22,7,1,1,5000,SCHOOL OF COMPUTING,NUS Students [P]
CS3103,LECTURE 1,66,2,1,1,1,SCHOOL OF COMPUTING,NUS Students [P, G]
CS3211,LECTURE 1,69,4,1,1,100,SCHOOL OF COMPUTING,NUS Students [P, G]
CS3215,LECTURE 1,39,3,1,1,10,SCHOOL OF COMPUTING,NUS Students [P]
CS3223,LECTURE 1,38,6,1,1,1,SCHOOL OF COMPUTING,NUS Students [P, G]
CS3225,LECTURE 1,30,2,1,1,100,SCHOOL OF COMPUTING,NUS Students [P]
CS3230,LECTURE 1,64,10,1,1,500,SCHOOL OF COMPUTING,NUS Students [P, G]
CS3231,LECTURE 1,42,4,1,1,300,SCHOOL OF COMPUTING,NUS Students [P, G]
CS3233,LECTURE 1,9,4,1,1,1,SCHOOL OF COMPUTING,NUS Students [P, G]
CS3241,LECTURE 1,48,7,1,1,2740,SCHOOL OF COMPUTING,NUS Students [P, G]
CS3244,LECTURE 1,52,6,1,1,300,SCHOOL OF COMPUTING,NUS Students [P, G]
CS3248,LECTURE 1,18,1,100,1,100,SCHOOL OF COMPUTING,NUS Students [P, G]
CS3264,LECTURE 1,9,10,3,10,2054,SCHOOL OF COMPUTING,NUS Students [P, G]
CS3265,LECTURE 1,18,6,1,1,1002,SCHOOL OF COMPUTING,NUS Students [P, G]
CS3271,LECTURE 1,49,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
CS4214,LECTURE 1,4,4,1,1,2387,SCHOOL OF COMPUTING,NUS Students [P]
CS4216,LECTURE 1,30,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
CS4220,LECTURE 1,26,2,1,1,1,SCHOOL OF COMPUTING,NUS Students [P]
CS4236,LECTURE 1,36,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
CS4244,LECTURE 1,66,4,1,1,4460,SCHOOL OF COMPUTING,NUS Students [P]
CS4247,LECTURE 1,1,2,100,150,150,SCHOOL OF COMPUTING,NUS Students [P]
CS4248,LECTURE 1,14,2,1,1,4136,SCHOOL OF COMPUTING,NUS Students [P]
CS4252,LECTURE 1,26,2,1,1,2811,SCHOOL OF COMPUTING,NUS Students [P]
CS4271,LECTURE 1,7,1,1,1,1,SCHOOL OF COMPUTING,NUS Students [P]
CS4341,LECTURE 1,1,4,101,5518,5518,SCHOOL OF COMPUTING,NUS Students [P]
CS4343,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
CS4344,LECTURE 1,5,1,50,1,50,SCHOOL OF COMPUTING,NUS Students [P]
CS4880,LECTURE 1,3,1,500,1,500,SCHOOL OF COMPUTING,NUS Students [P, G]
CS5205,LECTURE 1,5,1,1000,1,1000,SCHOOL OF COMPUTING,NUS Students [P]
CS5207,LECTURE 1,8,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
CS5209,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
CS5222,LECTURE 1,8,1,100,1,100,SCHOOL OF COMPUTING,NUS Students [P]
CS5226,LECTURE 1,7,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
CS5228,LECTURE 1,7,1,11,1,11,SCHOOL OF COMPUTING,NUS Students [P]
CS5232,LECTURE 1,1,1,100,1,100,SCHOOL OF COMPUTING,NUS Students [P]
CS5239,LECTURE 1,2,5,50,4000,4000,SCHOOL OF COMPUTING,NUS Students [P]
CS5241,LECTURE 1,4,4,1,1,3150,SCHOOL OF COMPUTING,NUS Students [P]
CS5248,LECTURE 1,7,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
CS5322,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
DSC2003,LECTURE C1,1,12,1,2510,2510,SCHOOL OF BUSINESS,NUS Students [P, G]
DSC2006,LECTURE F1,1,6,363,4400,4400,SCHOOL OF BUSINESS,NUS Students [P, G]
DSC2006,LECTURE F2,2,9,1,3000,3651,SCHOOL OF BUSINESS,NUS Students [P, G]
DSC3201,SECTIONAL TEACHING A1,12,2,1,1,52,SCHOOL OF BUSINESS,NUS Students [P, G]
DSC3201,SECTIONAL TEACHING A2,20,5,1,1,1213,SCHOOL OF BUSINESS,NUS Students [P, G]
DSC3202,SECTIONAL TEACHING B1,1,3,1260,1592,1592,SCHOOL OF BUSINESS,NUS Students [P, G]
DSC3203,SECTIONAL TEACHING C1,1,2,467,1501,1501,SCHOOL OF BUSINESS,NUS Students [P, G]
DSC3203,SECTIONAL TEACHING C2,7,7,100,1,984,SCHOOL OF BUSINESS,NUS Students [P, G]
DSC3213,SECTIONAL TEACHING D1,1,2,733,777,777,SCHOOL OF BUSINESS,NUS Students [P, G]
DSC3222L,SECTIONAL TEACHING F2,3,2,1101,1,1500,SCHOOL OF BUSINESS,NUS Students [P, G]
